1.955062174321398061e+00 -4.941725981594800032e-01 -3.107348599510601161e+00 2.182186990917557523e+00 6.792500589773453612e-01 -1.143166754716048672e+00 -2.054953870858753362e-01 1.162813597283502531e+00 8.626288609609673586e-01 -3.419140346718450019e-01 -2.459345402075996390e-02 2.381301002652662646e+00 1.723893216353644675e+00 8.347591154051769990e-02 -1.876762733405030303e+00 2.944931599372921482e+00 3.141269359139187145e-01 -1.404249373189941252e+00
1.700630601245478601e+00 -5.701350235498239272e-01 -3.111396941669113403e+00 2.895516166169954886e+00 1.677974135210433815e-01 -1.493146520168807001e+00 -9.187525959869162762e-01 1.145188569453921446e+00 2.835685094044265497e+00 -9.388569053894570970e-01 2.070761173836217495e-01 1.737485846578010751e+00 1.069548995997593011e+00 -8.630333898804565251e-01 1.559525936316276784e+00 2.142105818002619344e+00 9.634910028539707127e-01 -1.252026785327416292e+00
1.798596905664112455e+00 -4.145662543862158600e-01 -2.918135218486440863e+00 1.804753846142034490e+00 -8.084936416499886036e-01 -1.594241745248382358e+00 -9.716162700051427237e-01 8.893042092136056453e-01 8.096330153682629316e-01 -7.061968212997271621e-01 -2.745106769450558204e-01 1.487811146897001890e+00 -2.729377033156197285e-01 -2.371519199423346436e-01 -2.303922630579563702e+00 2.384452946967940079e+00 -1.177490593026959687e-01 -7.729702998117318202e-01
1.753640271493935643e+00 -5.060482824720793360e-01 -3.246787842913590794e+00 1.935602667249440856e+00 2.378816160326095996e-01 -1.945471820057264267e+00 -1.314296450327674393e-01 8.873961075821625855e-01 8.750266025374457968e-01 -6.781296921633384045e-01 2.153721630270410969e-02 1.201246521623943408e+00 -9.945214511390076950e-02 2.705166499898496113e+00 6.922061711516107607e-01 1.863322634292217117e+00 -1.312488678987392632e+00 4.411277904623602808e-01
1.804363440763751214e+00 -5.424016294026614560e-01 -3.271537851542575481e+00 1.669294002909737173e+00 -1.914937739136348682e-01 -1.248137786785264325e+00 -2.300222195847254625e-01 8.806785293477332743e-01 7.804133491029006109e-01 -1.268752393700651737e+00 8.143853167287034012e-01 1.588174588582432989e+00 6.177589430503758194e-01 -7.575423169168971071e-01 -3.209404878717577958e+00 1.758419130371294159e+00 1.626675508482549048e-01 -7.322060129690726171e-01
1.805037352832357556e+00 -5.264484577447774427e-01 -3.341649524110380298e+00 1.711642547791484503e+00 -5.954278883701817904e-01 -1.722455026079956042e+00 -4.583918946109406534e-01 9.004077216316090926e-01 -7.007442512074248953e-01 -9.737556100694746419e-01 1.808894741950552998e-01 1.677286469413502346e+00 2.796521458069946675e+00 -2.627631856421430712e-01 2.782785816880277707e-01 2.326370404080989829e+00 -1.551350409704355116e-01 -5.710722710182380979e-01
1.867500936978046866e+00 -4.597483791725949231e-01 -3.335222593632806820e+00 1.931513764274654932e+00 4.718857455236502574e-01 -1.965184671974384401e+00 -1.386125117867322842e-01 9.067246214165152196e-01 8.402444748851394252e-01 -1.130079543632518835e+00 1.177467286631781462e-01 7.251165746015431068e-01 -6.696039088328689104e-01 -2.125547109499166254e-01 1.871089688859683520e+00 2.311569978164243366e+00 -6.393068518045765813e-01 -6.069456738396183937e-01
1.768900308513195796e+00 -6.243810480657430162e-01 -3.285535788956281067e+00 1.772609979037611083e+00 -7.563530048898883251e-01 -1.157860334452379902e+00 -1.852869171024849493e+00 9.248076830881473143e-01 -6.379037309438899683e-01 -9.516913826719246572e-01 -7.411070706825739762e-02 1.711889464186924670e+00 2.855154837824557035e+00 -2.421259680122602731e-01 -3.326876337657267868e+00 1.422641560670854233e+00 9.921855339198373258e-01 -3.867514420394400076e-01
1.899380751588097382e+00 -7.135451272431510006e-01 -2.763592028099196796e+00 1.608397773611613957e+00 4.255338943881952218e-01 -1.208413527983111635e+00 -1.824472672503816284e-01 9.811480985651996889e-01 8.213102160398193519e-01 -1.076624800657782544e+00 -1.684487215845820174e-01 6.463822212540435430e-01 -2.576237668195062724e-01 1.481071058794441342e+00 1.807329733109327208e+00 1.810744498533949809e+00 -5.679186035758903017e-01 -6.647969234250012960e-01
1.747240317514211938e+00 -5.482326551215805921e-01 -3.255330507030407716e+00 1.687792053070211296e+00 -1.951408426931493523e-01 -1.288370088159581428e+00 -2.374258651736909087e-01 9.698767307768321189e-01 2.758835079484924790e+00 -1.007303618480364094e+00 -1.330418022352887419e+00 1.837000785321833973e+00 1.431665893242552556e+00 -1.326318291411098471e+00 -2.230523164925671153e+00 1.960676258693638374e+00 7.982585294444106694e-01 1.400898233623593114e+00
1.502373431018639849e+00 -7.497663945342196712e-01 -3.694977423222439938e+00 2.528076496583821609e+00 1.105221455660739593e+00 -1.204342616440271740e+00 -1.615566972595843254e-01 1.187636214968051718e+00 8.719247596673085354e-01 -9.065675887627548946e-01 1.859852095742553502e-01 1.360898571608913699e+00 -1.106029702991691011e-01 -8.865982444476685487e-01 -5.283032891497896344e+00 1.804445643760118401e+00 -1.253368480524841289e-01 -9.361792809468170162e-01
1.856301506294073533e+00 -5.244748733892947712e-01 -3.184244606216111606e+00 1.924737569850435648e+00 2.244994249895171379e-02 -1.398230998389180968e+00 -6.181308659513433668e-01 1.045272984510575043e+00 8.639772167437058670e-01 -7.784654453671464580e-01 -3.742764309185986349e-02 1.169951314500167427e+00 -6.375333394375957141e-01 2.812650420855788980e-01 8.803027173189548193e-01 2.282294156350872072e+00 -5.107239935978213907e-02 -1.447167361807714769e+00
1.893025040007074722e+00 -6.517775174417010930e-01 -3.168261309444346807e+00 1.709940982887360406e+00 1.955913395850075176e-01 -1.518499676515375540e+00 -2.040956618134259770e-01 9.448143761019309750e-01 8.502360067893732776e-01 -9.626141083751917904e-01 -2.455712289838629658e-01 1.257568481299813357e+00 -6.677379074544660398e-01 1.872500482365012431e+00 1.893198502494669810e+00 1.893943611574286479e+00 -6.299117038229269383e-01 -4.487388999796166900e-01
1.892452838646335067e+00 -4.582657688351332581e-01 -3.084217565964195273e+00 2.009991522907967010e+00 -1.876014392936440345e-01 -1.524254757439280183e+00 -8.817761177833745023e-01 8.972877579437863460e-01 2.841731904763264538e+00 -9.763514325352389278e-01 -6.865264311818464193e-02 1.418896014877645939e+00 -6.418925361135734420e-01 -1.666373647208274633e-01 -2.525039122078851506e-01 2.106269305822479510e+00 3.468715468052323558e-01 8.604486217927842517e-01
1.899067596138905856e+00 -5.101637358925472654e-01 -3.009572368873932646e+00 2.029704891534720446e+00 -1.753824317509042885e-01 -1.907712971818909864e+00 -2.474497196626543882e-01 9.541490222904940310e-01 8.518436751653553074e-01 -8.254284331708277023e-01 5.109279092084761942e-02 1.710660739663580898e+00 5.403885918835840130e-01 5.303798299123627658e-01 -5.226858213018658716e+00 2.185133395308639592e+00 2.953086454781441716e-01 -5.192143423419111059e-01
1.636046710019002148e+00 -7.955717342413777260e-01 -3.433520270324379453e+00 2.497072297593604162e+00 1.099204234476360398e+00 -1.290995865141439936e+00 -2.056430276572882576e-01 1.247750218075680095e+00 9.101959411098050623e-01 -1.142981164229468050e+00 3.581833784999162162e-01 2.178161572685212377e+00 6.069995300940718153e-01 2.359913347673227690e+00 2.720667188159495709e-01 2.019274079392289423e+00 -2.555479387669947755e-01 5.234469114238891052e-01
1.775217036430404960e+00 -5.818757537685428360e-01 -3.061052592355281377e+00 1.789667971694370863e+00 4.824569054223957210e-01 -1.216834469915511363e+00 -1.290354089887841837e-01 1.007957243667306102e+00 8.185544820896666351e-01 -9.879093754439054464e-01 -2.269518321054420085e-01 2.056038433857111158e+00 -2.429774824258856825e-02 1.852360212343683088e+00 -1.676242758491298446e+00 1.932363444376733241e+00 2.999456052398272732e-01 -1.793341743385553855e+00
1.814992331113529644e+00 -5.524136674339956699e-01 -3.107339695078849218e+00 1.668287465177172635e+00 1.773530780687906372e-01 -1.682085981896193516e+00 -9.391063553623553162e-01 1.041885808499273480e+00 8.254003991271474661e-01 -1.035338561363232657e+00 -3.227719988938133611e-01 3.819966360590569820e-01 -3.063526513637953030e-01 1.855267261575136217e+00 1.382033307383608189e+00 2.029638079776759696e+00 -8.842358139645511983e-02 -3.991656440198312339e-01
1.648588330595913476e+00 -6.410689955440034282e-01 -3.682166637834143330e+00 1.994106934796150199e+00 -7.783301314520940650e-02 -1.127203409052413008e+00 -4.390255854914357769e-01 1.166372346709977137e+00 8.351589887672616896e-01 -8.609588034403259371e-01 -8.338312391674662649e-02 1.711167684127303801e+00 3.011108875344689295e+00 -5.710253921056391846e-01 -2.342071792026217736e+00 1.921990749103315466e+00 5.493009839779006143e-01 -7.321880804570355394e-01
1.772993151122449262e+00 -3.368339230647166005e-01 -3.030603154354139406e+00 1.825789706193972961e+00 -7.500504151173572609e-01 -1.227544055002567802e+00 -9.880897887926494150e-01 7.805437900565266318e-01 -6.922712274324567261e-01 -1.203937747225381827e+00 2.669652243500877375e-01 1.317521401729436548e+00 6.316850081980192044e-01 -1.336751733641904138e+00 -5.626958042771548207e-01 1.340523627397942619e+00 2.795097882799382205e-01 -7.569801465365344484e-01
1.748279812654999432e+00 -3.979405653694811917e-01 -3.014236004995723306e+00 2.512667793186892595e+00 2.539109546145255081e-01 -1.176481380455584258e+00 -9.522953187010898546e-01 1.160101061340583328e+00 2.841485513664338214e+00 -7.320632768285122438e-01 2.250932592949084210e-01 1.078672420075463378e+00 4.728567554002438555e-01 3.096038207795572816e-01 -4.889714171858940972e-01 2.311312894275033614e+00 9.632625104422913864e-01 -1.934676113469322445e-01
1.938176044542331056e+00 -4.726879061415729666e-01 -3.013754270185245332e+00 1.635408813642015957e+00 5.498975193040678278e-02 -1.259601381357356331e+00 2.123593454596175434e-01 1.028146997931344231e+00 8.798867622253965237e-01 -7.402754417050800839e-01 6.295540669020738278e-02 2.264442204432953076e+00 -5.758718557226529811e-01 -4.485640570692339679e-03 1.239963255830389244e+00 2.057779452005888743e+00 -1.070953008935703110e+00 -3.923559724189544795e-01
1.667132561715305883e+00 -6.406818581691595682e-01 -3.573633967386513177e+00 1.888296515659476427e+00 -6.559723544999087608e-01 -1.586487615765577175e+00 -7.443518065531407046e-01 1.019773638115793801e+00 -5.227247590994466009e-01 -7.501742221381846321e-01 -1.656733760762563179e-01 1.640599428654013536e+00 1.156795920462627691e+00 -8.281979973248780880e-01 -3.070378548868120561e+00 2.386016102327175759e+00 3.625812533023236028e-01 4.684911767403718841e-01
1.764284855265742635e+00 -5.962044206876839780e-01 -3.513281830462233302e+00 1.789147161811342812e+00 -3.882008109039816190e-01 -2.026407903382846598e+00 -5.032996946868024679e-01 9.750313413842377486e-01 -6.428952590013068402e-01 -7.219654064235783153e-01 2.018971766860886419e-01 1.713344631249583472e+00 2.775746265588622919e+00 -1.277116722724258580e+00 -3.432275513166587189e+00 2.442661685805887828e+00 8.608182484013013891e-01 -2.880912583809731586e-01
1.727048819891706444e+00 -5.532080549642728329e-01 -3.448727840022456803e+00 2.171438420220283660e+00 -2.281445075425381219e-01 -2.100671715087514713e+00 -9.405881046154718206e-02 9.865859014441866748e-01 -1.669669389539649274e+00 -8.448040224668602605e-01 -2.599044604157825233e-01 1.249314030276764242e+00 1.283113919232164335e+00 -2.181009801880009036e+00 -1.619695663085167325e+00 2.431746701703559665e+00 -4.191192496850817406e-01 3.401181162475950259e-01
1.865129622290652378e+00 -6.962428043121917653e-01 -3.156373024143249495e+00 2.580324457060783061e+00 -1.206334476923984766e-01 -1.516914818544364607e+00 -2.367750563922982110e+00 1.025467090669963000e+00 2.742170165133074988e+00 -1.134537601188640110e+00 -6.820899508716138371e-01 1.931829236722478527e+00 1.744677003292963491e+00 2.937972607533083647e-01 2.217471519261380308e-01 2.035981998164061224e+00 7.506428329265872890e-01 1.171639958941796067e+00
1.804274493486389019e+00 -5.224937031700278567e-01 -2.632373936127805791e+00 2.053000928654569179e+00 -4.671311361075822788e-01 -1.640658016233373928e+00 -6.811626748510661855e-01 9.446692050848923827e-01 -7.487686455717721401e-01 -6.689003160934134939e-01 -5.766232688210948254e-02 2.684149254057729195e+00 2.782403819003320677e+00 -4.966236315412970725e-01 1.829067395672154817e+00 2.265735220999431476e+00 2.903242653314919153e-01 5.560827144249742560e-01
1.658462060789730685e+00 -7.104397007714169376e-01 -3.336897980101639405e+00 2.046734309048133582e+00 1.725230101779970937e-01 -1.305104738740055836e+00 -6.155614609381245828e-01 1.008862031614171428e+00 2.854669339794327243e+00 -6.802869084087888041e-01 1.378314560849958070e-01 1.700426236146768133e+00 5.617750134479138069e-01 1.678650211506010237e+00 1.821150305172068329e+00 2.300559676873945136e+00 -2.631001935105814482e-02 -1.279639752672210307e+00
1.776642218187845401e+00 -4.327542710137777249e-01 -3.400555612484254198e+00 1.905138502754880392e+00 2.293909820801900423e-01 -1.704233423601635877e+00 -8.941256709772460454e-01 1.034866841726397979e+00 8.516289211347611854e-01 -1.134515851953437959e+00 -4.950199955487732950e-02 1.166157836030834005e+00 4.300789809226444049e-01 4.480770788291010831e-01 1.177983169904564420e+00 2.746836804050872161e+00 -9.691897812685965619e-01 4.067964738464979746e-01
1.773218220300094572e+00 -5.692926871983559067e-01 -2.925317706346504565e+00 1.660930101141843807e+00 -4.344569603725858542e-01 -2.040731768895739151e+00 -9.359211700827927416e-01 8.930630311749609973e-01 8.440419368328093697e-01 -8.796217239519137365e-01 2.363270354321684863e-01 1.231261271148468950e+00 8.417917429405861185e-01 -3.492713752852978359e-01 -1.178573859958760295e+00 2.241803039279147924e+00 -6.007814650897671527e-01 1.321224281574359338e+00
1.835341579128254352e+00 -6.347061602079406839e-01 -2.973010377358150436e+00 1.810548077486487273e+00 -6.727130237555911663e-01 -1.227955706414036285e+00 -4.660800963072233571e-01 8.827480005818415520e-01 8.364999952473226585e-01 -7.483309639451363182e-01 5.872605793654201989e-01 1.333057672938139149e+00 -2.647334429111651843e-01 -9.375111324357021658e-01 1.310749217009288259e-01 1.874701100581660285e+00 1.726443164876400260e+00 3.860528874824922241e-01
1.819930463503965257e+00 -5.428164528667593913e-01 -2.931656882737570413e+00 2.129661593122591512e+00 7.488306284813006641e-02 -1.921121058615881338e+00 -4.005680166187630675e-02 1.053679043414831540e+00 8.410364048859264585e-01 -8.174420429088513629e-01 6.636445273011304380e-01 1.324101212721188858e+00 3.163704236898865929e+00 -5.713070617161974951e-01 2.493411340865350212e-01 2.317668005629911931e+00 2.563343142332996649e-01 5.112471558450124576e-01
1.903597754765513628e+00 -4.086516854400201737e-01 -3.174951687295106240e+00 1.928370289794884229e+00 -5.051881524329928652e-01 -1.531604255350544008e+00 -9.751269664909614221e-01 8.259325486210400413e-01 2.804298541136859058e+00 -1.157435019398235454e+00 -2.061096651777916122e-01 1.199302668500877189e+00 2.705932061676321609e-01 -2.253016959111846518e-01 1.130389319816913485e+00 2.414701299120679323e+00 2.564338680176661001e-01 8.170065968424751190e-01
1.954597756777332052e+00 -6.149924959692611992e-01 -3.781775881118505822e+00 1.909599265654833289e+00 2.069290024613792411e-01 -1.206803285556475203e+00 -2.198833413372085488e-01 9.010450606779158989e-01 8.424247659077082062e-01 -7.830584629582517664e-01 9.440107562659250107e-02 2.238307907663511287e+00 -3.066307147219049511e-01 2.243217090988764539e+00 4.187210481836700637e-01 2.689489314283946442e+00 -5.616513818185921991e-01 -4.297264862034353428e-01
1.952999749957569975e+00 -6.007624534780120484e-01 -3.367963099275016248e+00 1.801017327210502117e+00 -2.330408367052996255e-01 -1.301635951374692013e+00 -1.946282492144518983e+00 9.941369688465329091e-01 2.785501451258596717e+00 -9.782386107458478364e-01 -4.652937686792029126e-01 1.287847575930982202e+00 1.516663853883983393e+00 -1.172675600937509444e-01 -3.326869267757501802e-01 2.413973721429556463e+00 2.536872922955808463e-01 -6.849985029398339975e-01
1.816408315714596711e+00 -5.055398056712760990e-01 -3.257517323267848042e+00 2.100973817280191724e+00 4.393664617645072212e-01 -1.170623557278304361e+00 -1.329475146383174433e-01 9.153861613199296698e-01 8.567460292001669586e-01 -7.285696083677066781e-01 2.902411519294219033e-01 2.231880187883234612e+00 -6.450655202233974705e-01 -2.535889958826373913e-01 -5.696198516420736269e-01 2.473265910561167402e+00 -8.550843011666984239e-01 -1.881415157234187063e+00
1.854660804454994150e+00 -3.357320820609288603e-01 -3.305569445066794287e+00 2.073018942057501590e+00 -1.571546084509236607e-01 -1.314216636674927940e+00 -5.309762638605661778e-01 1.085277444414714410e+00 1.318006086397417675e+00 -6.850678743469416077e-01 -1.677432278402193333e-01 1.294452501119621957e+00 3.476263732932238781e-01 -1.173766662041998643e+00 1.801780719502858119e+00 1.947302576704259991e+00 -5.044736857362295268e-01 1.208673040623580164e-01
1.908163107666979386e+00 -4.877647142831733618e-01 -3.334637674462555879e+00 1.977314339148051658e+00 -2.647121571824300190e-01 -1.178909550978119114e+00 -1.883394728063194634e-01 1.223991181672317907e+00 8.401309053074328403e-01 -7.265405648740852484e-01 -2.261176500246619980e-01 2.166626566811373777e-01 8.885866957898542751e-01 5.956656862053932855e-02 -2.948343325870155240e-01 2.562119753110437159e+00 1.396405085229162069e-01 3.181220813439722406e-01
1.867011455257710395e+00 -4.979082492278052996e-01 -3.331586556658066911e+00 1.772687476037958731e+00 3.692818356478255737e-02 -2.039550961919076144e+00 -4.388458065334361891e-01 9.016777306223957567e-01 8.437877174274035497e-01 -1.121741961419957079e+00 1.341026388561203930e-01 4.096903552585899888e-01 -3.372125875293932040e-01 -1.156002781812276226e+00 -3.355416690374113386e-01 2.284688366370573931e+00 -1.314128579733733204e-01 -4.231006972895556828e-01
1.904630252289422288e+00 -5.818653908095825500e-01 -3.336316893077309942e+00 2.027356467178492494e+00 2.462818013931382666e-01 -1.832467245137308964e+00 -2.648382297347779968e-01 1.256152502774284585e+00 8.347243107511985727e-01 -5.858515396487291582e-01 1.087440135720498802e+00 1.804122729565278860e+00 1.390252086121563480e+00 -1.287464494476807886e+00 -5.250419151450842037e+00 2.138736877050178009e+00 -3.125057344636843482e-01 1.047865446443665860e+00
1.778146353251486289e+00 -5.521923521546341362e-01 -2.772995358259777277e+00 1.773226480219477708e+00 4.803579531229615895e-01 -1.253601731701678546e+00 -1.991855144158307667e-01 1.087408991443908235e+00 8.594844658630336198e-01 -8.050943541925335012e-01 9.670611913506945712e-01 1.698953163249825593e+00 -2.963915092200295476e-01 1.573674080820183008e+00 -4.281298307241740986e-01 2.537222143809231056e+00 7.870250865962589160e-01 4.041153631069391849e-01
1.890879796978509830e+00 -5.817507518715387960e-01 -3.318988302048410333e+00 1.660413692495126270e+00 2.213470984919467810e-01 -1.658312817816749885e+00 -2.011083221900662465e-01 7.943742544669021299e-01 8.617795962650234287e-01 -1.123379464568415642e+00 -8.274025208265811671e-04 2.044619785616987429e+00 -5.783136412810563343e-02 1.342320020288752858e+00 -3.772764609011574066e-01 1.508797468961347477e+00 2.700809848720382433e-01 -7.111676993167748151e-01
1.951098256432118205e+00 -4.621976404620227186e-01 -3.376208831174267289e+00 1.788232447329619390e+00 -2.554817067675685394e-02 -1.433461104488969795e+00 -9.366340643118746812e-01 1.024541750418848096e+00 2.837281780146668098e+00 -9.367675187781969726e-01 -3.844754883659788902e-01 2.355968396065918569e+00 1.526928156006306381e+00 -3.207491727971500950e-02 4.358777220063529967e-01 2.522082323284394079e+00 4.614026985236705514e-01 5.029833547141606687e-01
1.874548925891815543e+00 -5.427904282219628840e-01 -2.890322841435931878e+00 1.930393943850731375e+00 -7.117280244158337155e-01 -1.618570981502216455e+00 -1.526856787670567428e-01 1.055089081680762320e+00 -7.055664022702785587e-01 -6.300695055342657724e-01 1.475667188378793071e-02 2.415524028143408941e+00 3.108805807517455833e+00 -1.263005098869598442e+00 -3.462631885068276461e+00 2.749912447073711519e+00 9.099358033845419413e-01 -6.396196689947828418e-01
1.834943592588587080e+00 -5.670912447545219948e-01 -3.468107288232886276e+00 1.653855581219772830e+00 -1.526061656184083404e-01 -1.188482645262752158e+00 -9.195567736628618150e-01 9.680596370897092129e-01 9.699171748059143283e-01 -7.842352707557438407e-01 -2.280711599280493829e-01 6.807496592978168337e-01 -2.997885367226444941e-01 2.394995495944385766e+00 1.269520106882282562e+00 2.476248372207010107e+00 -1.271053993278201233e+00 -7.097433508579342742e-01
1.762463448598538207e+00 -6.868567240264837892e-01 -2.973522793460915636e+00 1.883613220410893518e+00 3.130762118332768296e-01 -2.024439466924263797e+00 -2.438974319452427153e-01 1.018859847289377285e+00 8.755465440913212660e-01 -9.866126079957666661e-01 2.301033859284871141e-01 4.491217657800916641e-01 -2.752308911153704685e-01 1.457247379140881094e+00 9.164849212388617161e-01 1.825550421164734871e+00 2.049962058245000662e-01 -6.143555589478637557e-01
1.628558263566759479e+00 -7.640029837025963388e-01 -3.533833846274774260e+00 1.964449816470505539e+00 -1.959514232577248549e-01 -1.198992283616917121e+00 -6.966382697055450990e-02 1.304010450377973029e+00 8.967741699098041863e-01 -6.696292813198851945e-01 6.296236243856583314e-01 2.445015694373751103e+00 1.700999268823579769e-01 -5.569465544640479493e-01 -3.012852857848429267e+00 1.739029022052363871e+00 -4.285630134290840942e-01 -1.303414847154272138e+00
1.663358136888689387e+00 -6.701573682771595486e-01 -3.622049827116256893e+00 1.681206327732070349e+00 1.693484673966167975e-01 -1.630291718747571394e+00 -3.325352679485149565e-02 1.223710396447586390e+00 8.572147046222653444e-01 -7.806842444160793093e-01 3.249691746955249982e-01 1.512381787637423258e+00 3.109940184668630536e+00 -2.346813762369492906e-01 -3.445276129983540159e+00 2.279951028957839299e+00 4.033874537767587753e-01 5.060575179218176345e-01
1.766402240589684425e+00 -7.184513291044822836e-01 -3.615951598261062827e+00 1.713778319552488938e+00 2.707304112971087307e-01 -1.582778451017134103e+00 -1.834153336892541120e-01 1.095954197286800991e+00 8.414506809158410761e-01 -7.544754617663329554e-01 3.022975953549575934e-01 2.127595754706590014e+00 1.145101023379993421e+00 -1.247785907364686864e+00 -8.201574338709178846e-01 2.027143023475218797e+00 2.318578891449760704e-01 -1.924703671033057617e+00
1.958065264338131328e+00 -4.798337089126221144e-01 -3.450966704925690465e+00 1.966151678909568545e+00 1.450653742564327331e-01 -1.589702091288472730e+00 -4.480762637751922739e-01 9.466806966158856085e-01 8.086658112129043730e-01 -1.214448412564479440e+00 -7.026722975997472531e-01 1.229692559741806690e+00 1.266877949939953396e+00 -1.339180162225602544e+00 1.018604705080178974e+00 3.362196457458594523e+00 1.914536679355478554e-01 1.218544435027979489e+00
