2.084679588036350651e+03 1.269095121463533360e+01 1.948665152813742452e+03 1.059259408659727342e+01 2.014209786032130523e+03 1.097499249742190841e+01
2.254866309295543033e+03 8.821617623687870946e+00 2.104036875030318697e+03 1.042678142130625929e+01 2.176601494270098101e+03 1.006764455278971582e+01
2.406703179276352330e+03 9.230294042843524949e+00 2.265790728935164225e+03 1.063153954504059584e+01 2.337431166867876073e+03 1.006913687657106493e+01
2.556317386015509328e+03 1.136210900310879879e+01 2.428438981769112161e+03 1.037848442275389971e+01 2.489608012546399550e+03 1.099730060600131765e+01
2.712512911967618493e+03 1.129898527714976808e+01 2.585716759733556955e+03 1.075902466122897749e+01 2.647496671189570407e+03 1.105276826414365132e+01
2.890232361792739539e+03 1.064287229022011161e+01 2.745873297370568253e+03 1.133224366159447527e+01 2.813355665133331968e+03 1.037300551676844407e+01
2.356500099433191053e+02 4.660148224226560387e+00 1.435297487554491909e+02 1.488670236942965630e+00 1.550875911433313661e+02 1.697412207975673937e+00
4.070160004469855721e+02 4.313520380377156016e+00 2.012441496443133246e+02 1.379556929395164389e+00 3.162514085772295402e+02 3.436960010601126214e+00
5.577606467244934265e+02 3.707734171367633280e+00 4.059785206276043255e+02 4.668249466163786110e+00 4.750661441245229071e+02 5.172749007840877766e+00
6.648984781850388117e+02 1.022768127632923552e+01 5.282220199103521736e+02 6.396124973109067469e+00 6.024696485927727281e+02 8.163050306113404986e+00
8.414486969235274501e+02 8.990525354578267070e+00 7.038994456228480203e+02 7.058422843980906691e+00 7.605038751507586312e+02 8.238544735008531461e+00
1.007729311730158997e+03 7.786411233796684428e+00 8.371470629597821471e+02 7.479499145372528801e+00 9.231051158630450573e+02 7.812817060995826068e+00
1.160707330334888638e+03 8.052829657286110887e+00 1.009708680799100193e+03 8.586726463381978647e+00 1.084168580779446984e+03 8.011066750276768289e+00
1.299092800156656722e+03 1.016570693578250939e+01 1.156758518326758804e+03 8.540716153019502599e+00 1.228653233832708565e+03 9.545829909156964277e+00
1.462485280635157096e+03 1.212369302569732099e+01 1.321235415155940927e+03 8.905824269153072237e+00 1.386460649224166900e+03 9.862413118532003864e+00
1.630174626159969193e+03 8.937148579629138112e+00 1.468559050816700619e+03 9.336069513041138634e+00 1.547319882612435777e+03 9.273142379356386300e+00
1.782400221982577250e+03 1.011714833566838934e+01 1.634252592152457964e+03 9.507221401485594470e+00 1.708797966581164474e+03 9.304999291379772330e+00
1.928698334097682846e+03 1.020747431515701464e+01 1.790857173875526314e+03 9.753931245621060953e+00 1.857921772575897194e+03 1.027018712615677032e+01
2.087491494545779460e+03 9.895727975517729647e+00 1.951205434192896519e+03 9.836801993247490827e+00 2.016736546888314706e+03 1.070922305401563790e+01
2.258042637182258659e+03 8.830417244887485140e+00 2.106742565707481390e+03 1.052924479280318337e+01 2.179448856213155523e+03 1.012740144492636318e+01
2.408780888156747551e+03 9.139847842262497579e+00 2.268705947141045726e+03 1.067647067595589760e+01 2.340485527980372353e+03 9.890353682497789123e+00
2.559936673055789470e+03 1.167034504772936998e+01 2.431617260380299285e+03 1.056980468065466994e+01 2.492786529692520162e+03 1.094421377100206882e+01
2.715783899863348779e+03 1.152016640461124553e+01 2.589008360910116153e+03 1.090476749775280041e+01 2.650863390596605313e+03 1.088216696610152212e+01
2.893515275233216926e+03 9.720456338828171283e+00 2.749178491860118811e+03 1.094857638839175706e+01 2.817020296128912833e+03 1.054773161944103776e+01
2.354421453577780028e+02 4.590717654246475377e+00 1.429821820002937045e+02 1.481255907991112508e+00 1.545933807376181903e+02 1.748557118945569755e+00
4.057523488131572549e+02 4.440277666351221342e+00 2.003368877486270208e+02 1.394547961078671960e+00 3.153527272674315896e+02 3.255904377582737652e+00
5.573134156554000356e+02 4.152610174449819169e+00 4.055559001444167961e+02 4.510538242415634613e+00 4.743273998405661587e+02 5.202883042895621202e+00
6.649998186316290685e+02 9.851629674234800405e+00 5.279167532466844932e+02 6.321878057395224459e+00 6.020080491902969015e+02 8.118949671948257674e+00
8.407004032792300450e+02 8.853171022718697714e+00 7.034956393222598763e+02 6.984714439927529384e+00 7.601463986878584365e+02 8.201735664904504119e+00
1.006820803562374408e+03 7.549322814645620383e+00 8.369147854692955661e+02 7.566964648563498486e+00 9.224056551460021183e+02 7.773973510571067891e+00
1.159749960793843229e+03 8.279135413054063974e+00 1.009291545183963308e+03 8.370989492790954500e+00 1.083576089776850040e+03 8.024322741454625429e+00
1.298337306326510770e+03 1.012252597531823994e+01 1.156348941913390036e+03 8.518787101137604623e+00 1.227908121170602499e+03 9.396586256851605867e+00
1.461134435521036721e+03 1.026560691575468809e+01 1.320634343946729814e+03 8.761502191404815676e+00 1.385824514629671739e+03 9.738226362624573085e+00
1.628435176988215517e+03 8.698970367127685677e+00 1.468199617651114067e+03 9.318421468968608679e+00 1.546368181702879156e+03 9.089889655647084510e+00
1.780683487455237355e+03 9.417033321537019219e+00 1.633533175691589577e+03 9.635991876073603635e+00 1.707710470936323418e+03 9.178128306691405669e+00
1.926962466565459408e+03 1.149168401878114310e+01 1.790175297281476333e+03 9.705124921349124634e+00 1.856740076925017775e+03 1.018480808387357683e+01
2.085943390508166885e+03 1.088279468372638803e+01 1.950410887421292955e+03 9.720267902636578583e+00 2.015436959901679074e+03 1.042808134771189543e+01
2.256169074038192775e+03 8.105655618356195191e+00 2.106060158702208810e+03 1.036476110410330875e+01 2.177952677262889210e+03 1.008684869452827115e+01
2.407532641099183365e+03 1.037341730572643428e+01 2.267763118520282660e+03 1.036540576141169367e+01 2.338840716908127433e+03 1.015919115743099610e+01
2.557879671523644902e+03 1.180117265791295722e+01 2.430651997474533346e+03 1.049605116942302629e+01 2.491130277276734887e+03 1.103939168979877650e+01
2.713280970116703429e+03 1.118149660269909873e+01 2.587884203431438436e+03 1.057993817421765925e+01 2.649161059567579287e+03 1.118888076218672722e+01
2.891383814948607323e+03 9.418963185138636618e+00 2.748435566934273083e+03 1.054697813898656023e+01 2.815408246678130126e+03 1.053783289062721451e+01
2.354182622934862366e+02 4.509568805087866394e+00 1.434088020587115295e+02 1.407776089059382230e+00 1.551150275671502072e+02 1.683545851841330432e+00
4.064826513566159747e+02 4.309864663315863709e+00 2.014311636938854235e+02 1.383266493590582513e+00 3.159509967145708629e+02 3.322260502935819204e+00
5.575544296120899617e+02 4.133793750306608672e+00 4.056390346882968743e+02 4.690161309555719527e+00 4.746620721328305876e+02 5.119097130659724826e+00
6.637473890608559941e+02 9.410662740367797596e+00 5.277398158933042396e+02 6.333602133535691792e+00 6.016928303198542380e+02 8.142665100239014464e+00
8.401807401629007472e+02 9.196593161936903016e+00 7.033800925428786286e+02 6.891406152585204836e+00 7.598475423088831349e+02 8.001079612335843194e+00
1.007044511634779724e+03 8.109325498809539567e+00 8.366415171717026169e+02 7.461395193171256324e+00 9.224266280115641621e+02 7.742812886560841434e+00
1.159805154857885555e+03 8.298301089670076180e+00 1.009082355078020782e+03 8.295191203487888743e+00 1.083616631806530904e+03 7.959287046127883514e+00
1.298027318163774225e+03 1.001538736220254577e+01 1.156172076373548407e+03 8.505972077932483444e+00 1.227711194161433923e+03 9.349584322614873599e+00
1.461146886772655535e+03 1.028222891315590459e+01 1.320297576740480963e+03 8.922763612881453810e+00 1.385554346945832549e+03 9.736027398526175602e+00
1.628689651829693048e+03 8.798966360097665529e+00 1.467837384806411364e+03 9.305878451034459431e+00 1.546361871581277910e+03 9.090821192493876879e+00
1.780866564099404968e+03 9.696264513544974761e+00 1.633327049093112464e+03 9.757244129388709553e+00 1.707756958616008887e+03 9.171917960529299307e+00
1.926904107280385006e+03 1.107591984100417903e+01 1.789953433758450956e+03 9.645881096780840380e+00 1.856657664565839241e+03 1.016345447562616755e+01
2.085843893080372254e+03 1.091551951065775938e+01 1.950396781304613114e+03 9.482539853679554653e+00 2.015461729043348441e+03 1.042723274865966232e+01
2.256804250305117421e+03 9.859433152658766630e+00 2.105720538019848846e+03 1.028328806984518451e+01 2.178088776653007244e+03 1.001003841527654004e+01
2.407657332840659365e+03 1.037684483557859494e+01 2.267465200938240741e+03 1.030626824420005505e+01 2.339078580660061562e+03 1.009946950777430175e+01
2.557797290018786953e+03 1.153074605204801628e+01 2.430351284195315202e+03 1.060444516631559964e+01 2.491122993963651425e+03 1.088543229797960521e+01
2.713774998232753205e+03 1.153680533741544423e+01 2.587484161449195199e+03 1.061379241161785103e+01 2.649031793542385458e+03 1.100547071118126041e+01
2.891797821029240367e+03 9.103407335880092432e+00 2.747785279377633742e+03 1.024440677142774803e+01 2.815314669120522922e+03 1.039887595311256518e+01
2.352751003231649634e+02 4.658584006129814270e+00 1.434254848634359405e+02 1.556679416311425257e+00 1.548605344334721394e+02 1.690900344748257567e+00
4.068589737267851660e+02 4.379638049287393642e+00 2.010534531517266430e+02 1.338410862944897417e+00 3.160707121998802904e+02 3.497124989489464042e+00
5.565212137668960395e+02 3.559656402112977958e+00 4.053430446366775755e+02 4.442735489083247558e+00 4.745420610888014608e+02 5.173056900001654412e+00
6.641559688774898405e+02 1.086305100856964145e+01 5.274457295703352884e+02 6.456120511830363284e+00 6.016765063694526816e+02 8.195858201781561547e+00
8.400629556463891277e+02 9.181024164838163415e+00 7.026509537844980287e+02 6.897240218890374308e+00 7.593143205150652193e+02 8.033946766870030842e+00
1.006374622462825641e+03 7.572513989512572152e+00 8.355704447295579484e+02 7.496736328776478331e+00 9.216230899831316492e+02 7.820185140923058498e+00
1.159207642070047314e+03 9.032109160695426908e+00 1.007935046798522421e+03 8.461363142712343688e+00 1.082337161746537731e+03 7.779947701543051153e+00
1.297101410487744033e+03 1.016853504128084751e+01 1.154725169543279208e+03 8.466599221643264173e+00 1.226655178121980725e+03 9.494427440256004047e+00
1.460772561798689367e+03 1.026367141984997033e+01 1.318798963294028908e+03 8.798231311417112011e+00 1.384127990503096498e+03 9.802823316419789990e+00
1.627377043720494385e+03 8.538373111607370447e+00 1.465820659098992564e+03 9.288434057072663563e+00 1.544708644474337689e+03 9.192229463847525039e+00
1.779694110565834080e+03 9.297371164510423114e+00 1.631035350775834559e+03 9.463418751721292210e+00 1.705828108405620696e+03 9.235125620826465820e+00
1.924967684978708803e+03 1.059486621990481581e+01 1.787525943525853108e+03 9.751473270414862782e+00 1.854817150907396353e+03 1.022486097604701172e+01
2.084462575179777104e+03 1.231418125172785949e+01 1.947818327021041341e+03 1.010720756004093346e+01 2.013165512610786664e+03 1.035081768172858574e+01
2.253912860283849113e+03 8.900250802692880825e+00 2.102782678006666174e+03 1.035749647970942533e+01 2.175708217393641462e+03 1.006849595983612744e+01
2.405700295007348359e+03 1.054225149941839845e+01 2.264598822971271602e+03 1.055368216606075293e+01 2.336596080242011340e+03 9.758155970210736996e+00
2.555568867716830482e+03 1.150715672835758596e+01 2.426982103005850149e+03 1.030991788485289362e+01 2.488592314291577168e+03 1.107888792606081552e+01
2.711759470560681621e+03 1.157482286249296521e+01 2.584294785224180487e+03 1.081588790502291886e+01 2.646523900533532014e+03 1.095293646897243889e+01
2.888627712503936891e+03 9.440923890305839450e+00 2.744006712305241308e+03 1.080575700419103669e+01 2.812189903591867733e+03 1.035304892639487662e+01
2.355718143252634889e+02 4.573279682120698908e+00 1.438304684056593885e+02 1.457542473249532122e+00 1.556195211454097773e+02 1.630918205183490954e+00
4.073444123896458109e+02 4.321617303512766739e+00 2.023794723564214166e+02 1.345378563616293377e+00 3.166830610212348347e+02 3.352588238776036178e+00
5.578000234399787587e+02 3.864293156349503988e+00 4.059147361672427792e+02 4.856701676610668983e+00 4.752089058563590811e+02 5.154749850916346077e+00
6.632641457456678609e+02 9.998122336687401912e+00 5.276319467211285428e+02 6.408015691597142904e+00 6.016029279719828082e+02 8.164037042252743959e+00
8.407534042784204757e+02 8.483654095157476149e+00 7.033323161230575806e+02 6.928112887455426971e+00 7.595076188890748199e+02 8.211406576980266436e+00
1.007345763663095909e+03 7.614509964168973966e+00 8.362893925884856117e+02 7.395067623286195158e+00 9.225211939109494779e+02 7.741950243995233905e+00
1.160415219467625775e+03 7.594071479501280919e+00 1.008953696060242692e+03 8.304780948554025599e+00 1.083699842158078582e+03 7.974744361438297346e+00
1.297825034633458927e+03 1.017868833130160056e+01 1.155891323083006682e+03 8.450551502735152098e+00 1.227636956622913658e+03 9.407115232713977093e+00
1.461198351276695576e+03 1.028744146029180229e+01 1.320044285301362606e+03 9.197618246021647792e+00 1.385329134705113347e+03 9.805962299885322864e+00
1.629067213945363619e+03 8.687213196720222186e+00 1.467386252843404918e+03 9.476977228001942422e+00 1.546371475785708753e+03 9.105741739588893324e+00
1.781216075166259088e+03 9.923169937460670553e+00 1.633090581481228355e+03 9.713297260910621844e+00 1.707835285370038946e+03 9.230562470683707943e+00
1.926814618494302067e+03 1.155496983490024832e+01 1.789571761069099921e+03 9.631210048703223947e+00 1.856612403866619388e+03 1.022752095041551001e+01
2.086454739620337932e+03 1.076736939335842180e+01 1.950127065107334374e+03 9.801051334323346964e+00 2.015251340035703379e+03 1.064894498256171573e+01
2.256951761432003877e+03 8.903196883750297275e+00 2.105159182571456768e+03 1.053270272660574847e+01 2.178126571283859448e+03 1.007751235999103301e+01
2.406953253803025746e+03 9.035468272695652558e+00 2.267089494225649105e+03 1.029654268733929712e+01 2.339284764572245876e+03 1.022047707279534734e+01
2.557953724292757215e+03 1.192496129809615013e+01 2.429726120529645414e+03 1.078278233377432116e+01 2.491138667764310412e+03 1.098818278674525573e+01
2.714099691662024270e+03 1.170083703224327110e+01 2.587349709403216366e+03 1.075655545488962161e+01 2.649091906525587547e+03 1.099329052490293179e+01
2.892451050534517890e+03 1.014165892848495787e+01 2.747121958493321927e+03 1.069653354455931549e+01 2.815328864204712772e+03 1.044655908797858501e+01
2.357407501733954689e+02 4.617325560582571597e+00 1.435217272680129668e+02 1.467588032486702332e+00 1.549782575654459720e+02 1.721418007775781689e+00
4.064347936433996438e+02 4.084990740071134496e+00 2.008821076910845136e+02 1.383509233420909368e+00 3.160196438520438846e+02 3.558196203464262908e+00
5.574307754818814828e+02 4.215497507635404872e+00 4.057532028078998110e+02 4.774829293676305042e+00 4.747046182497866198e+02 5.138893778496253617e+00
6.645048554464940480e+02 1.060741139046660919e+01 5.277662421578072554e+02 6.421604704543028674e+00 6.020327081598488803e+02 8.196801133634039616e+00
8.409867601311896124e+02 8.461315053362113758e+00 7.033405024316939489e+02 7.028387617352677808e+00 7.599716349759114564e+02 8.227989989919251457e+00
1.006889153069230360e+03 7.765072112632765311e+00 8.363850168646631573e+02 7.582556481343658561e+00 9.223207810929158086e+02 7.816599910185004774e+00
1.159829506192413646e+03 8.248801958464127893e+00 1.008915071863324101e+03 8.398899040643527769e+00 1.083430226484492323e+03 8.002066047629341483e+00
1.298016659211307569e+03 1.020467745438554630e+01 1.155698417182550202e+03 8.428186486940830946e+00 1.227633404742075527e+03 9.433048600418715068e+00
1.461188163833869112e+03 1.030328520856960495e+01 1.319877733977859180e+03 9.152371708203645539e+00 1.385372524435444575e+03 9.807195661175001078e+00
1.628461893405964020e+03 8.787690556070629100e+00 1.467208864206630324e+03 9.456253730165371962e+00 1.546041198177606020e+03 9.098949197096544594e+00
1.780961743287982699e+03 9.899829180796814398e+00 1.632948574692033617e+03 9.825788493479649333e+00 1.707395143456861206e+03 9.281772159433103297e+00
1.926636862171588064e+03 1.112500500568694406e+01 1.789270010394533074e+03 9.742583337444784775e+00 1.856354711405530452e+03 1.027219561636752587e+01
2.085912663522608455e+03 1.121817809711001246e+01 1.949668210543031819e+03 9.643759730402280184e+00 2.015025954541420106e+03 1.065090357147687428e+01
2.256194387318075314e+03 8.414327692380084045e+00 2.104842650444180435e+03 1.063117717189561517e+01 2.177570571680927515e+03 1.013291993061011453e+01
2.406873588420617580e+03 8.970073423289250059e+00 2.266826042261040129e+03 1.036952643485938097e+01 2.338305329084397272e+03 9.668503075468834140e+00
2.557728480702847264e+03 1.180759854379903118e+01 2.429357220837023306e+03 1.054168158643597053e+01 2.490683855326419689e+03 1.098645069516942385e+01
2.713701101894332169e+03 1.160310973832974923e+01 2.586796142663893079e+03 1.083480386823430308e+01 2.648632032267949398e+03 1.103054667227979735e+01
2.891121479370071029e+03 9.827417088029051229e+00 2.746978945411430686e+03 1.057787157956590818e+01 2.814615612984090149e+03 1.048184254008401695e+01
2.353263057286941944e+02 4.468063256878281209e+00 1.433401097879574309e+02 1.415327612338984409e+00 1.548508756076735722e+02 1.720522653546908032e+00
4.063402238728140219e+02 4.157985118927115309e+00 2.009107503325752475e+02 1.388845988276045773e+00 3.157281633009362167e+02 3.348763564555611083e+00
5.571891559115301789e+02 4.019702115115364904e+00 4.055451564333859551e+02 4.677515101106394013e+00 4.745265074815768003e+02 5.177215637730739672e+00
6.645262591146422437e+02 9.867057192343395400e+00 5.276712333001980824e+02 6.398613022193899269e+00 6.018033533544539750e+02 8.162328542558270783e+00
8.401541592930309434e+02 9.186706860268486707e+00 7.031801397121032551e+02 6.907318393088303310e+00 7.597441067887066311e+02 8.162361087584258712e+00
1.006832438510886959e+03 7.702479620432882257e+00 8.362278801153352106e+02 7.615619163097449018e+00 9.220986906354892199e+02 7.825071290747473540e+00
1.159567216383033156e+03 8.888109510578715344e+00 1.008757172785069656e+03 8.344255295397260852e+00 1.082975371681615343e+03 7.681711290658995495e+00
1.297781982533508199e+03 1.003832999749374721e+01 1.155641980982204586e+03 8.343106666079393108e+00 1.227359601082069730e+03 9.410070515670668101e+00
1.460983416269466943e+03 1.029729570498852809e+01 1.319752273753373856e+03 9.070949313571873063e+00 1.385084592196160884e+03 9.826346287702335758e+00
1.628122705691965621e+03 8.988799656130140647e+00 1.467022408307417891e+03 9.391930483250234829e+00 1.545713356939369078e+03 9.111264792448992011e+00
1.780577679703470494e+03 9.730554036939565776e+00 1.632676287768995508e+03 9.672872649660348543e+00 1.707032893530508318e+03 9.327811797163803931e+00
1.926256786668128598e+03 1.109480685473545236e+01 1.789038662071943236e+03 9.781628950096546760e+00 1.855955719795995947e+03 1.025508577007985878e+01
2.085923302476377103e+03 1.085827802428093491e+01 1.949068366208253337e+03 1.140981884139273461e+01 2.014653148081322342e+03 1.068959148355907018e+01
2.256046391646688789e+03 8.919053929872006847e+00 2.104563397961526789e+03 1.050805347993764371e+01 2.177128894305029007e+03 1.011977811160431884e+01
